text,primary_intent,sub_intent,market,language,variant,has_typo,has_accents,mentions_product,occasion,confidence_expected,source,timestamp
clutch dorado modelo Leonor,TRANSACTIONAL,product_search,ES,es,neutral,False,False,Leonor,null,MEDIUM,claude_synthetic,1766883247.5140643
vestido largo para evento nocturno,TRANSACTIONAL,product_search,ES,es,neutral,False,False,null,fiesta,MEDIUM,claude_synthetic,1766883247.5140646
lencería adhesiva sin tirantes,TRANSACTIONAL,product_search,ES,es,neutral,False,True,null,null,MEDIUM,claude_synthetic,1766883247.5140648
¿cuanto cuesta el vestido Victoria?,TRANSACTIONAL,product_search,ES,es,formal,False,True,Victoria,null,HIGH,claude_synthetic,1766883247.5140653
necesito vestido para madrina,TRANSACTIONAL,product_search,ES,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883247.5140655
bralette Florencia en negro,TRANSACTIONAL,product_search,ES,es,neutral,False,False,Florencia,null,MEDIUM,claude_synthetic,1766883247.5140657
vestido corto de satín,TRANSACTIONAL,product_search,ES,es,neutral,False,True,null,null,MEDIUM,claude_synthetic,1766883247.514066
¿teneis tocados para novia?,TRANSACTIONAL,product_search,ES,es,formal,False,True,null,boda,HIGH,claude_synthetic,1766883247.5140662
sostén de silicona transparente,TRANSACTIONAL,product_search,ES,es,neutral,False,True,null,null,MEDIUM,claude_synthetic,1766883247.5140665
vestido largo modelo Camila,TRANSACTIONAL,product_search,ES,es,neutral,False,False,Camila,null,MEDIUM,claude_synthetic,1766883247.5140667
lencería invisible talla A,TRANSACTIONAL,product_search,ES,es,neutral,False,True,null,null,MEDIUM,claude_synthetic,1766883247.5140672
clutch plateado para fiesta,TRANSACTIONAL,product_search,ES,es,neutral,False,False,null,fiesta,MEDIUM,claude_synthetic,1766883247.5140672
vestido para invitada primavera,TRANSACTIONAL,product_search,ES,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883247.5140676
bralette sin costuras modelo Mia,TRANSACTIONAL,product_search,ES,es,neutral,False,False,Mia,null,MEDIUM,claude_synthetic,1766883247.5140676
¿haceis descuentos por volumen?,TRANSACTIONAL,product_search,ES,es,formal,False,True,null,null,HIGH,claude_synthetic,1766883247.5140681
vestido largo en color azul,TRANSACTIONAL,product_search,ES,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883247.5140681
lencería adhesiva para vestido ajustado,TRANSACTIONAL,product_search,ES,es,neutral,False,True,null,null,MEDIUM,claude_synthetic,1766883247.5140684
clutch pequeño para ceremonia,TRANSACTIONAL,product_search,ES,es,neutral,False,True,null,gala,MEDIUM,claude_synthetic,1766883247.5140688
vestido corto modelo Lia,TRANSACTIONAL,product_search,ES,es,neutral,False,False,Lia,null,MEDIUM,claude_synthetic,1766883247.514069
bralette push up invisible,TRANSACTIONAL,product_search,ES,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883247.5140693
¿cuánto vale la lencería Julieta?,TRANSACTIONAL,product_search,ES,es,formal,False,True,Julieta,null,HIGH,claude_synthetic,1766883247.5140696
vestido de fiesta midi,TRANSACTIONAL,product_search,ES,es,neutral,False,False,null,fiesta,MEDIUM,claude_synthetic,1766883247.5140698
sostén adhesivo reutilizable,TRANSACTIONAL,product_search,ES,es,neutral,False,True,null,null,MEDIUM,claude_synthetic,1766883247.51407
vestido largo para cóctel,TRANSACTIONAL,product_search,ES,es,neutral,False,True,null,null,MEDIUM,claude_synthetic,1766883247.5140703
lencería sin costuras color piel,TRANSACTIONAL,product_search,ES,es,neutral,False,True,null,null,MEDIUM,claude_synthetic,1766883247.5140705
clutch con cadena dorada,TRANSACTIONAL,product_search,ES,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883247.5140707
vestido modelo Cayetana talla S,TRANSACTIONAL,product_search,ES,es,neutral,False,False,Cayetana,null,MEDIUM,claude_synthetic,1766883247.514071
bralette adhesivo para escotes,TRANSACTIONAL,product_search,ES,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883247.5140712
¿tenéis vestidos en talla XS?,TRANSACTIONAL,product_search,ES,es,formal,False,True,null,null,HIGH,claude_synthetic,1766883247.5140715
vestido largo para bautizo,TRANSACTIONAL,product_search,ES,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883247.5140717
lencería invisible modelo Laura,TRANSACTIONAL,product_search,ES,es,neutral,False,True,Laura,null,MEDIUM,claude_synthetic,1766883247.5140722
clutch de noche elegante,TRANSACTIONAL,product_search,ES,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883247.5140724
vestido corto para comunión,TRANSACTIONAL,product_search,ES,es,neutral,False,True,null,null,MEDIUM,claude_synthetic,1766883247.5140727
bralette sin aros talla B,TRANSACTIONAL,product_search,ES,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883247.514073
¿hacéis envíos internacionales?,TRANSACTIONAL,product_search,ES,es,formal,False,True,null,null,HIGH,claude_synthetic,1766883247.5140731
vestido largo modelo Elena,TRANSACTIONAL,product_search,ES,es,neutral,False,False,Elena,null,MEDIUM,claude_synthetic,1766883247.5140734
lencería adhesiva sin marcas,TRANSACTIONAL,product_search,ES,es,neutral,False,True,null,null,MEDIUM,claude_synthetic,1766883247.5140736
clutch rígido para evento,TRANSACTIONAL,product_search,ES,es,neutral,False,True,null,fiesta,MEDIUM,claude_synthetic,1766883247.5140738
vestido para invitada otoño,TRANSACTIONAL,product_search,ES,es,neutral,False,True,null,null,MEDIUM,claude_synthetic,1766883247.514074
bralette Isidora en beige,TRANSACTIONAL,product_search,ES,es,neutral,False,False,Isidora,null,MEDIUM,claude_synthetic,1766883247.5140743
¿cuanto tiempo de envío?,TRANSACTIONAL,product_search,ES,es,formal,False,True,null,null,HIGH,claude_synthetic,1766883247.5140746
vestido corto de cóctel,TRANSACTIONAL,product_search,ES,es,neutral,False,True,null,null,MEDIUM,claude_synthetic,1766883247.514075
sostén invisible para tirantes finos,TRANSACTIONAL,product_search,ES,es,neutral,False,True,null,null,MEDIUM,claude_synthetic,1766883247.5140753
clutch con pedrería,TRANSACTIONAL,product_search,ES,es,neutral,False,True,null,null,MEDIUM,claude_synthetic,1766883247.5140758
vestido largo para gala,TRANSACTIONAL,product_search,ES,es,neutral,False,False,null,gala,MEDIUM,claude_synthetic,1766883247.514076
lencería sin costuras modelo Lucia,TRANSACTIONAL,product_search,ES,es,neutral,False,True,Lucia,null,MEDIUM,claude_synthetic,1766883247.514076
¿tenéis el vestido Emma en L?,TRANSACTIONAL,product_search,ES,es,formal,False,True,Emma,null,HIGH,claude_synthetic,1766883247.5140765
vestido para madrina de boda,TRANSACTIONAL,product_search,ES,es,neutral,False,False,null,boda,MEDIUM,claude_synthetic,1766883247.5140765
bralette adhesivo transparente,TRANSACTIONAL,product_search,ES,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883247.5140767
clutch dorado modelo Lorenza,TRANSACTIONAL,product_search,ES,es,neutral,False,False,Lorenza,null,MEDIUM,claude_synthetic,1766883247.514077
vestido corto para fiesta empresa,TRANSACTIONAL,product_search,ES,es,neutral,False,False,null,fiesta,MEDIUM,claude_synthetic,1766883247.5140772
lencería invisible talla C,TRANSACTIONAL,product_search,ES,es,neutral,False,True,null,null,MEDIUM,claude_synthetic,1766883247.5140777
¿hacéis cambios de talla?,TRANSACTIONAL,product_search,ES,es,formal,False,True,null,null,HIGH,claude_synthetic,1766883247.514078
vestido largo en satín negro,TRANSACTIONAL,product_search,ES,es,neutral,False,True,null,null,MEDIUM,claude_synthetic,1766883247.5140781
bralette sin costuras modelo Mila,TRANSACTIONAL,product_search,ES,es,neutral,False,False,Mila,null,MEDIUM,claude_synthetic,1766883247.5140784
clutch pequeño de mano,TRANSACTIONAL,product_search,ES,es,neutral,False,True,null,null,MEDIUM,claude_synthetic,1766883247.5140786
vestido para invitada invierno,TRANSACTIONAL,product_search,ES,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883247.514079
lencería adhesiva modelo Olivia,TRANSACTIONAL,product_search,ES,es,neutral,False,True,Olivia,null,MEDIUM,claude_synthetic,1766883247.514079
¿cuánto vale el envío?,TRANSACTIONAL,product_search,ES,es,formal,False,True,null,null,HIGH,claude_synthetic,1766883247.5140793
vestido corto modelo Leire,TRANSACTIONAL,product_search,ES,es,neutral,False,False,Leire,null,MEDIUM,claude_synthetic,1766883247.5140796
sostén de silicona adhesivo,TRANSACTIONAL,product_search,ES,es,neutral,False,True,null,null,MEDIUM,claude_synthetic,1766883247.5140798
clutch con asa removible,TRANSACTIONAL,product_search,ES,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883247.5140803
vestido largo para recepción,TRANSACTIONAL,product_search,ES,es,neutral,False,True,null,null,MEDIUM,claude_synthetic,1766883247.5140805
bralette invisible color nude,TRANSACTIONAL,product_search,ES,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883247.5140808
¿tenéis tocados con velo?,TRANSACTIONAL,product_search,ES,es,formal,False,True,null,null,HIGH,claude_synthetic,1766883247.514081
vestido para cena de gala,TRANSACTIONAL,product_search,ES,es,neutral,False,False,null,gala,MEDIUM,claude_synthetic,1766883247.5140812
lencería sin marcas modelo Jacinta,TRANSACTIONAL,product_search,ES,es,neutral,False,True,Jacinta,null,MEDIUM,claude_synthetic,1766883247.5140812
clutch elegante para noche,TRANSACTIONAL,product_search,ES,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883247.5140817
vestido corto en color rosa,TRANSACTIONAL,product_search,ES,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883247.5140817
bralette adhesivo talla D,TRANSACTIONAL,product_search,ES,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883247.514082
¿hacéis devoluciones gratuitas?,TRANSACTIONAL,product_search,ES,es,formal,False,True,null,null,HIGH,claude_synthetic,1766883247.5140827
vestido largo modelo Lorena,TRANSACTIONAL,product_search,ES,es,neutral,False,False,Lorena,null,MEDIUM,claude_synthetic,1766883247.514083
lencería invisible sin tirantes,TRANSACTIONAL,product_search,ES,es,neutral,False,True,null,null,MEDIUM,claude_synthetic,1766883247.5140831
clutch con cierre magnético,TRANSACTIONAL,product_search,ES,es,neutral,False,True,null,null,MEDIUM,claude_synthetic,1766883247.5140834
vestido para invitada verano,TRANSACTIONAL,product_search,ES,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883247.5140836
bralette modelo Julieta en blanco,TRANSACTIONAL,product_search,ES,es,neutral,False,False,Julieta,null,MEDIUM,claude_synthetic,1766883247.5140839
¿cuanto cuesta el envío urgente?,TRANSACTIONAL,product_search,ES,es,formal,False,True,null,null,HIGH,claude_synthetic,1766883247.514084
vestido corto para graduación,TRANSACTIONAL,product_search,ES,es,neutral,False,True,null,null,MEDIUM,claude_synthetic,1766883247.5140843
sostén adhesivo para copa A,TRANSACTIONAL,product_search,ES,es,neutral,False,True,null,null,MEDIUM,claude_synthetic,1766883247.5140846
clutch rectangular dorado,TRANSACTIONAL,product_search,ES,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883247.5140848
vestido largo para aniversario,TRANSACTIONAL,product_search,ES,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883247.514085
lencería sin costuras talla B,TRANSACTIONAL,product_search,ES,es,neutral,False,True,null,null,MEDIUM,claude_synthetic,1766883247.5140853
¿tenéis el modelo Alexa disponible?,TRANSACTIONAL,product_search,ES,es,formal,False,True,Alexa,null,HIGH,claude_synthetic,1766883247.5140855
vestido para madrina comunión,TRANSACTIONAL,product_search,ES,es,neutral,False,True,null,null,MEDIUM,claude_synthetic,1766883247.5140858
bralette invisible push up,TRANSACTIONAL,product_search,ES,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883247.5140862
clutch con cadena plateada,TRANSACTIONAL,product_search,ES,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883247.5140865
vestido corto de noche,TRANSACTIONAL,product_search,ES,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883247.5140867
lencería adhesiva transparente,TRANSACTIONAL,product_search,ES,es,neutral,False,True,null,null,MEDIUM,claude_synthetic,1766883247.514087
¿hacéis descuentos estudiantes?,TRANSACTIONAL,product_search,ES,es,formal,False,True,null,null,HIGH,claude_synthetic,1766883247.5140872
vestido largo modelo Victoria,TRANSACTIONAL,product_search,ES,es,neutral,False,False,Victoria,null,MEDIUM,claude_synthetic,1766883247.5140874
bralette sin aros modelo Camila,TRANSACTIONAL,product_search,ES,es,neutral,False,False,Camila,null,MEDIUM,claude_synthetic,1766883247.5140877
clutch de fiesta brillante,TRANSACTIONAL,product_search,ES,es,neutral,False,False,null,fiesta,MEDIUM,claude_synthetic,1766883247.514088
vestido para invitada casual,TRANSACTIONAL,product_search,ES,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883247.5140882
lencería invisible modelo Florencia,TRANSACTIONAL,product_search,ES,es,neutral,False,True,Florencia,null,MEDIUM,claude_synthetic,1766883247.5140884
¿cuánto vale la lencería completa?,TRANSACTIONAL,product_search,ES,es,formal,False,True,null,null,HIGH,claude_synthetic,1766883247.5140886
vestido corto para boda civil,TRANSACTIONAL,product_search,ES,es,neutral,False,False,null,boda,MEDIUM,claude_synthetic,1766883247.5140889
sostén adhesivo reutilizable,TRANSACTIONAL,product_search,ES,es,neutral,False,True,null,null,MEDIUM,claude_synthetic,1766883247.514089
clutch pequeño para cóctel,TRANSACTIONAL,product_search,ES,es,neutral,False,True,null,null,MEDIUM,claude_synthetic,1766883247.5140896
vestido largo en verde,TRANSACTIONAL,product_search,ES,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883247.5140898
bralette sin costuras talla A,TRANSACTIONAL,product_search,ES,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883247.51409
¿tenéis vestidos para embarazadas?,TRANSACTIONAL,product_search,ES,es,formal,False,True,null,null,HIGH,claude_synthetic,1766883247.5140903
vestido modelo Lia en negro,TRANSACTIONAL,product_search,ES,es,neutral,False,False,Lia,null,MEDIUM,claude_synthetic,1766883247.5140905
lencería invisible sin marcas,TRANSACTIONAL,product_search,ES,es,neutral,False,True,null,null,MEDIUM,claude_synthetic,1766883247.5140908
clutch dorado con pedrería,TRANSACTIONAL,product_search,ES,es,neutral,False,True,null,null,MEDIUM,claude_synthetic,1766883247.514091
vestido corto para fiesta jardín,TRANSACTIONAL,product_search,ES,es,neutral,False,True,null,fiesta,MEDIUM,claude_synthetic,1766883247.5140913
bralette adhesivo modelo Mia,TRANSACTIONAL,product_search,ES,es,neutral,False,False,Mia,null,MEDIUM,claude_synthetic,1766883247.5140915
¿hacéis envíos express?,TRANSACTIONAL,product_search,ES,es,formal,False,True,null,null,HIGH,claude_synthetic,1766883247.5140917
vestido largo para ópera,TRANSACTIONAL,product_search,ES,es,neutral,False,True,null,null,MEDIUM,claude_synthetic,1766883247.514092
lencería sin costuras color negro,TRANSACTIONAL,product_search,ES,es,neutral,False,True,null,null,MEDIUM,claude_synthetic,1766883247.5140922
clutch elegante modelo Leonor,TRANSACTIONAL,product_search,ES,es,neutral,False,False,Leonor,null,MEDIUM,claude_synthetic,1766883247.5140922
vestido para invitada playa,TRANSACTIONAL,product_search,ES,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883247.5140927
bralette invisible talla C,TRANSACTIONAL,product_search,ES,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883247.5140927
¿cuanto tiempo garantía?,TRANSACTIONAL,product_search,ES,es,formal,False,True,null,null,HIGH,claude_synthetic,1766883247.5140934
vestido corto modelo Cayetana,TRANSACTIONAL,product_search,ES,es,neutral,False,False,Cayetana,null,MEDIUM,claude_synthetic,1766883247.5140934
sostén de silicona natural,TRANSACTIONAL,product_search,ES,es,neutral,False,True,null,null,MEDIUM,claude_synthetic,1766883247.5140939
clutch con asa corta,TRANSACTIONAL,product_search,ES,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883247.5140939
vestido largo para teatro,TRANSACTIONAL,product_search,ES,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766883247.514094
lencería adhesiva modelo Laura,TRANSACTIONAL,product_search,ES,es,neutral,False,True,Laura,null,MEDIUM,claude_synthetic,1766883247.5140944
¿tenéis el vestido Elena en M?,TRANSACTIONAL,product_search,ES,es,formal,False,True,Elena,null,HIGH,claude_synthetic,1766883247.5140946
vestido para cena romántica,TRANSACTIONAL,product_search,ES,es,neutral,False,True,null,null,MEDIUM,claude_synthetic,1766883247.5140948
